,NSC #1,Drug name,FDA status,Mechanism of action,NSC #2,Drug name.1,FDA status.1,Mechanism of action.1
4822,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR",756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
4823,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR",757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
4824,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR",760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
4825,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR",761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
4826,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR",763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
4827,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,740.0,METHOTREXATE,FDA approved,Df|DHFR
4828,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
4829,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,755.0,6-MERCAPTOPURINE,FDA approved,Ds|PPAT
4830,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,3053.0,Actinomycin D,FDA approved,Db
4831,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,3088.0,Chlorambucil,FDA approved,A7|AlkAg
4832,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,6396.0,Thiotepa,FDA approved,A7|AlkAg
4833,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,8806.0,Melphalan,FDA approved,A7|AlkAg
4834,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,13875.0,Altretamine,FDA approved,Db|AlkAg
4835,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
4836,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,24559.0,Mithramycin,FDA approved,Db|Rs
4837,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,27640.0,Floxuridine,FDA approved,Ds|TYMS
4838,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,32065.0,Hydroxyurea,FDA approved,AM|Dr
4839,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,34462.0,Uracil mustard,FDA approved,A7|AlkAg
4840,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1
4841,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
4842,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,49842.0,Vinblastine,FDA approved,TUBB|Tu-frag
4843,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,63878.0,Cytarabine,FDA approved,Ds
4844,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
4845,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,71423.0,Megestrol acetate,FDA approved,Ho|PGR
4846,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,79037.0,Lomustine,FDA approved,A6|AlkAg
4847,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,82151.0,Daunorubicin,FDA approved,TOP2
4848,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,105014.0,Cladribine,FDA approved,Ds|ADA
4849,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
4850,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
4851,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,122819.0,Teniposide,FDA approved,TOP2
4852,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,138783.0,Bendamustine,FDA approved,A2|A6|AlkAg
4853,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,141540.0,Etoposide,FDA approved,TOP2
4854,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
4855,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,180973.0,Tamoxifen,FDA approved,Ho|SERM
4856,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,241240.0,Carboplatin,FDA approved,A7|AlkAg
4857,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,279836.0,MITOXANTRONE,FDA approved,TOP2
4858,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,362856.0,Temozolomide,FDA approved,A7|AlkAg
4859,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
4860,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
4861,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,713563.0,Exemestane,FDA approved,Ho|CYP19A1
4862,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
4863,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,719344.0,Anastrozole,FDA approved,Ho|CYP19A1
4864,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,719345.0,Letrozole,FDA approved,Ho|CYP19A1
4865,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
4866,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
4867,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,743414.0,Imatinib,FDA approved,BCR-ABL|PK:YK
4868,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
4869,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,747974.0,Raloxifene,FDA approved,Ho|SERM
4870,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
4871,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
4872,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,755986.0,Vismodegib,FDA approved,SMO|PK:YK
4873,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
4874,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
4875,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
4876,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
4877,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
4878,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
4879,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",3053.0,Actinomycin D,FDA approved,Db
4880,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",3088.0,Chlorambucil,FDA approved,A7|AlkAg
4881,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",6396.0,Thiotepa,FDA approved,A7|AlkAg
4882,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",8806.0,Melphalan,FDA approved,A7|AlkAg
4883,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
4884,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",13875.0,Altretamine,FDA approved,Db|AlkAg
4885,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
4886,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",24559.0,Mithramycin,FDA approved,Db|Rs
4887,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",27640.0,Floxuridine,FDA approved,Ds|TYMS
4888,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",32065.0,Hydroxyurea,FDA approved,AM|Dr
4889,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",34462.0,Uracil mustard,FDA approved,A7|AlkAg
4890,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",45388.0,DACARBAZINE,FDA approved,A7|AlkAg
4891,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",63878.0,Cytarabine,FDA approved,Ds
4892,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",67574.0,Vincristine,FDA approved,TUBB|Tu-frag
4893,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",71423.0,Megestrol acetate,FDA approved,Ho|PGR
4894,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",79037.0,Lomustine,FDA approved,A6|AlkAg
4895,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",82151.0,Daunorubicin,FDA approved,TOP2
4896,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",102816.0,AZACITIDINE,FDA approved,DNMT
4897,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",105014.0,Cladribine,FDA approved,Ds|ADA
4898,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
4899,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
4900,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",122819.0,Teniposide,FDA approved,TOP2
4901,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",125066.0,Bleomycin,FDA approved,Db
4902,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",125973.0,Paclitaxel,FDA approved,TUBB|Tu-stab
4903,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",141540.0,Etoposide,FDA approved,TOP2
4904,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
4905,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",180973.0,Tamoxifen,FDA approved,Ho|SERM
4906,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",226080.0,RAPAMYCIN,FDA approved,"PK:STK,MTOR"
4907,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",241240.0,Carboplatin,FDA approved,A7|AlkAg
4908,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",279836.0,MITOXANTRONE,FDA approved,TOP2
4909,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",362856.0,Temozolomide,FDA approved,A7|AlkAg
4910,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",606869.0,Clofarabine,FDA approved,Ds
4911,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
4912,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",613327.0,Gemcitabine,FDA approved,Ds
4913,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",628503.0,Docetaxel,FDA approved,TUBB|Tu-stab
4914,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",673596.0,7-Ethyl-10-hydroxycamptothecin,FDA approved,TOP1
4915,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",686673.0,Nelarabine,FDA approved,Ds
4916,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
4917,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",701852.0,Vorinostat,FDA approved,HDAC
4918,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",712807.0,Capecitabine,FDA approved,Ds|TYMS
4919,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",713563.0,Exemestane,FDA approved,Ho|CYP19A1
4920,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
4921,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",719276.0,Fulvestrant,FDA approved,AM|Ho|ESR|SERM
4922,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",719345.0,Letrozole,FDA approved,Ho|CYP19A1
4923,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
4924,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",732517.0,Dasatinib,FDA approved,"BCR-ABL|PK:YK,PDGFR,KIT"
4925,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",733504.0,Everolimus,FDA approved,"PK:STK,MTOR"
4926,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
4927,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",743414.0,Imatinib,FDA approved,BCR-ABL|PK:YK
4928,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR"
4929,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK
4930,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
4931,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",747974.0,Raloxifene,FDA approved,Ho|SERM
4932,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",749226.0,Abiraterone,FDA approved,Ho|CYP17A1
4933,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",750690.0,Sunitinib,FDA approved,"PK:YK,PDGFR,KIT,VEGFR,Multikinase"
4934,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
4935,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",754143.0,Depsipeptide,FDA approved,HDAC
4936,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",755986.0,Vismodegib,FDA approved,SMO|PK:YK
4937,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
4938,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
4939,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
4940,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
4941,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase",763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
4942,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
4943,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,123127.0,Doxorubicin,FDA approved,TOP2
4944,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
4945,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,747974.0,Raloxifene,FDA approved,Ho|SERM
4946,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
4947,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
4948,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,755986.0,Vismodegib,FDA approved,SMO|PK:YK
4949,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
4950,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
4951,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
4952,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
4953,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
4954,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,740.0,METHOTREXATE,FDA approved,Df|DHFR
4955,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,750.0,Busulfan,FDA approved,A7|AlkAg
4956,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
4957,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,755.0,6-MERCAPTOPURINE,FDA approved,Ds|PPAT
4958,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,762.0,Nitrogen mustard,FDA approved,A7|AlkAg
4959,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,1390.0,Allopurinol,FDA approved,AM|XDH
4960,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,3053.0,Actinomycin D,FDA approved,Db
4961,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,3088.0,Chlorambucil,FDA approved,A7|AlkAg
4962,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,6396.0,Thiotepa,FDA approved,A7|AlkAg
4963,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,8806.0,Melphalan,FDA approved,A7|AlkAg
4964,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
4965,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,13875.0,Altretamine,FDA approved,Db|AlkAg
4966,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,14229.0,Acrichine,FDA approved,Db|AP
4967,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,18509.0,Aminolevulinic acid,FDA approved,AM
4968,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
4969,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,24559.0,Mithramycin,FDA approved,Db|Rs
4970,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,25154.0,Pipobroman,FDA approved,A7|AlkAg
4971,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,26271.0,Cyclophosphamide,FDA approved,A7|AlkAg
4972,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,26980.0,Mitomycin,FDA approved,A2|AlkAg
4973,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,27640.0,Floxuridine,FDA approved,Ds|TYMS
4974,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,32065.0,Hydroxyurea,FDA approved,AM|Dr
4975,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,34462.0,Uracil mustard,FDA approved,A7|AlkAg
4976,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1
4977,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
4978,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,45923.0,Methoxsalen,FDA approved,Db
4979,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,49842.0,Vinblastine,FDA approved,TUBB|Tu-frag
4980,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,63878.0,Cytarabine,FDA approved,Ds
4981,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,66847.0,Thalidomide,FDA approved,Ang|Immunomodulatory
4982,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
4983,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,71423.0,Megestrol acetate,FDA approved,Ho|PGR
4984,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,77213.0,Procarbazine,FDA approved,A7|AlkAg
4985,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,79037.0,Lomustine,FDA approved,A6|AlkAg
4986,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,82151.0,Daunorubicin,FDA approved,TOP2
4987,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,85998.0,STREPTOZOCIN,FDA approved,A7|AlkAg
4988,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,102816.0,AZACITIDINE,FDA approved,DNMT
4989,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,105014.0,Cladribine,FDA approved,Ds|ADA
4990,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,109724.0,Ifosfamide,FDA approved,A7|AlkAg
4991,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
4992,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
4993,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,122819.0,Teniposide,FDA approved,TOP2
4994,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,123127.0,Doxorubicin,FDA approved,TOP2
4995,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,125066.0,Bleomycin,FDA approved,Db
4996,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,125973.0,Paclitaxel,FDA approved,TUBB|Tu-stab
4997,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,127716.0,DECITABINE,FDA approved,AM|DNMT
4998,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,138783.0,Bendamustine,FDA approved,A2|A6|AlkAg
4999,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,141540.0,Etoposide,FDA approved,TOP2
5000,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
5001,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,180973.0,Tamoxifen,FDA approved,Ho|SERM
5002,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,218321.0,PENTOSTATIN,FDA approved,Ds|AM|ADA
5003,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,226080.0,RAPAMYCIN,FDA approved,"PK:STK,MTOR"
5004,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,241240.0,Carboplatin,FDA approved,A7|AlkAg
5005,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,246131.0,Valrubicin,FDA approved,TOP2
5006,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,266046.0,Oxaliplatin,FDA approved,A7|AlkAg
5007,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,279836.0,MITOXANTRONE,FDA approved,TOP2
5008,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,296961.0,Amifostine,FDA approved,RP
5009,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,362856.0,Temozolomide,FDA approved,A7|AlkAg
5010,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,369100.0,Imiquimod,FDA approved,AM|TLR7|ImmuneResMod
5011,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,409962.0,Carmustine,FDA approved,A7|AlkAg
5012,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,606869.0,Clofarabine,FDA approved,Ds
5013,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
5014,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,609699.0,Topotecan,FDA approved,TOP1
5015,747973.0,Ixabepilone,FDA approved,TUBB|Tu-stab,613327.0,Gemcitabine,FDA approved,Ds
