,NSC,Drug_name,Status,MOA,SID
17273,721116.0,5-Hydroxy-2-(hydroxymethyl)-1-[2-(1h-indol-3-yl)ethyl]pyridin-4(1h)-one,-,-,404677
17274,721120.0,3-(Benzyloxy)-1-[2-(1h-indol-3-yl)ethyl]-2-methylpyridin-4(1h)-one,-,-,404681
17275,721124.0,3-Hydroxy-1-[2-(1h-indol-3-yl)ethyl]-2-methylpyridin-4(1h)-one,-,-,404685
17276,721125.0,"1-[2-(3,4-Dimethoxyphenyl)ethyl]-3-hydroxy-2-methylpyridin-4(1h)-one",-,-,404686
17277,721126.0,3-Hydroxy-1-[2-(4-hydroxyphenyl)ethyl]-2-methylpyridin-4(1h)-one,-,-,404687
17278,721127.0,2-[(2-Aminophenoxy)methyl]-5-(benzyloxy)-4h-pyran-4-one,-,-,404688
17279,721132.0,"3,5-Bis(4-hydroxy-4-methoxybenzylidene)-N-propyl-4-piper...",-,-,2053069
17280,721140.0,"5-(p-chlorophenyl)-6,7-dihidrotieno(2,3-c)pyridin-7-one",-,-,404696
17281,721153.0,"4-Cyanomethyl-1-methyl-4H-pyrazolo[1,5-a]indolium triflu...",-,-,5472727
17282,721154.0,"11-Cyanomethylen-2-methoxy-6-methyl-11H-indolo[1,2-b]ind...",-,-,5472729
17283,721179.0,N-acetyl-nor-muramyl-1-O-benyl-L-alanyl-D-(gama)-isoglut...,-,-,404710
17284,721184.0,3-(4-Hydroxyphenyl)-6-iodo-2-(2-thienyl)-3H-quinazolin-4...,-,-,404713
17285,721187.0,N-(6-iodo-4-oxo-2-(2-thienyl)(3-hydroquinazolin-3-yl))be...,-,-,404716
17286,721191.0,4-(6-iodo-4-oxo-2-(2-thienyl)-3H-quinazolin-3-yl)benzene...,-,-,404720
17287,721196.0,6-Iodo-3-(phenylamino)-2-(2-thieny)-3H-quinazolin-4-one,-,-,404725
17288,721273.0,4-Ethylthio-6-iodo-2-(2-thienyl)quinazoline,-,-,404775
17289,721276.0,N-(6-iodo-4-oxo-2-(2-thienyl)(3-hydroquinazolin-3-yl))(p...,-,-,404778
17290,721279.0,3-(1-aza-2-phenylvinyl)-6-iodo-2-(2-thienyl)-3H-quinazol...,-,-,9572590
17291,721294.0,Distomadine A,-,-,10087738
17292,721297.0,[Au(terpy)Cl]Cl2],-,-,-
17293,721316.0,N-amino-2-(6-iodo-2-(2-thienyl)quinazolin-4-yloxy)ethana...,-,-,404798
17294,721318.0,4-(((6-Iodo-2-(2-thienyl)quinazolin-4-yl)amino)methyl)be...,-,-,404800
17295,721319.0,((4-((6-Iodo-2-(2-thienyl)quinazolin-4-yl) amino)phenyl)...,-,-,404801
17296,721333.0,2-S-dimethylarsino-2-thiobenzoic acid,-,-,404813
17297,721381.0,O-Methyl antimycin A1,-,-,404835
17298,721382.0,Tremulacin,-,-,404838
17299,721385.0,5-fluoro-2'-deoxyuridyl 5-nitrofuryl N-methyl-N-(4-chlor...,-,-,404841
17300,721386.0,"5-Fluoro-2'-deoxyuridyl 2-(1,4-naphthoquinonyl)methyl N-...",-,-,404842
17301,721387.0,5-Fluoro-2'-deoxyuridyl 2-(5-methoxy-N-methylindoloquino...,-,-,404843
17302,721388.0,5'-Arabinocytosyl 5-nitrofurfuryl N-methyl-N-(4-chlorobu...,-,-,404844
17303,721389.0,"2',3'-Dideoxy-2',3'-didehydrothymidyl 5-nitrofurfuryl N-...",-,-,404845
17304,721390.0,"2',3'-dideoxy-2',3'-didehydrothymidyl 5-nitrofurfuryl N-...",-,-,404846
17305,721391.0,5-[1-[[4-[[4-Chlorobutyl(methyl)amino]-[(5-nitrofuran-2-yl)methoxy]phosphoryl]oxybenzoyl]amino]ethyl]-2-(cyclohexylmethoxy)benzamide,-,-,404847
17306,721392.0,"5-[1-[[4-[[4-Chlorobutyl(methyl)amino]-[(1,4-dioxonaphthalen-2-yl)methoxy]phosphoryl]oxybenzoyl]amino]ethyl]-2-(cyclohexylmethoxy)benzamide",-,-,404848
17307,721393.0,5-[1-[[2-Acetamido-3-[4-[[4-chlorobutyl(methyl)amino]-[(5-nitrofuran-2-yl)methoxy]phosphoryl]oxyphenyl]propanoyl]amino]ethyl]-2-(cyclohexylmethoxy)benzamide,-,-,404849
17308,721395.0,5-[1-[[4-[[[4-Chlorobutyl(methyl)amino]-[(5-nitrofuran-2-yl)methoxy]phosphoryl]amino]benzoyl]amino]ethyl]-2-(cyclohexylmethoxy)benzamide,-,-,404851
17309,721398.0,"5-hydroxy-6, 7-dimethoxy-3-(4'-hydroxybenzyl)-4-chromanone",-,-,404854
17310,721400.0,"5-hydroxy-3',4', 7-trimethoxyspiro{2H-1-benzopyran, 7'-b...",-,-,404856
17311,721402.0,"5, 6, 7-trihydroxy-3', 4'-dimethoxyspiro{2H-1-benzopyran...",-,-,404858
17312,721403.0,"1,4-di-N-oxide-2-acethyl-3-bromomethylquinoxalina",-,-,404859
17313,721513.0,"2-(N,N-bis(2-bromoethyl)phosphorodiamidoxy)methyl-1-meth...",-,-,404935
17314,721514.0,"2-(N,N-bis(2-chloroethyl)phosphorodiamidoxy)methyl-1-met...",-,-,404936
17315,721515.0,"3-acetoxymethyl-1-methyl-5-methoxyindole-4,7-dione",-,-,404937
17316,721517.0,Zoledronate,FDA approved,AM|NonCan:Anti-bone resorp,68740
17317,721531.0,4-Amino-2-(4-chloroanilino)-5-(4-chlorobenzoyl)-N-phenyl-1H-pyrrole-3-carbothioamide,-,-,5472776
17318,721535.0,4-Amino-2-(benzylamino)-5-(4-chlorobenzoyl)-N-phenyl-1H-pyrrole-3-carbothioamide,-,-,5472780
17319,721554.0,4-Amino-2-(4-chloroanilino)-5-(4-methylbenzoyl)-N-phenyl-1H-pyrrole-3-carbothioamide,-,-,5472799
17320,721605.0,"2-(4-Ethyl)piperazinyl,3-(3',4'-dimethoxy)benzoyl Quinox...",-,-,404974
17321,721610.0,Malyngamide S,-,-,643654
17322,721618.0,lissoclinolide tetrenolin,-,-,5472800
17323,721619.0,protoleucomelone,-,-,404979
17324,721620.0,"[2-Acetyloxy-3-[3,11a-di(butan-2-yl)-2,4-dihydroxy-5-oxido-1-oxopyrazino[1,2-b][1,4,2]benzodioxazin-5-ium-9-yl]-4,5-dihydroxy-6-(4-hydroxyphenyl)phenyl] acetate",-,-,404980
17325,721621.0,sarcodonin peracetate,-,-,404981
17326,721644.0,5-Fluoro-2-(3-hydroxyphenyl)benzothiazole,-,-,404991
17327,721645.0,5-Fluoro-2-(3-hydroxy-4-methoxy)benzothiazole,-,-,404992
17328,721646.0,5-Fluoro-2-(4-hydroxy-3-methoxyphenyl)benzothiazole,-,-,404993
17329,721647.0,5-Fluoro-2-(3-Ethoxy-4-hydroxyphenyl)benzothiazole,-,-,404994
17330,721650.0,"5-Fluoro-2-(3,5-dimethoxyphenyl)benzothiazole",-,-,404996
17331,721651.0,6-Methoxy-2-(4-hydroxyphenyl)benzothiazole,-,-,404997
17332,721655.0,6-Chloro-2-(4-hydroxyphenyl)benzothiazole,-,-,405001
17333,721657.0,6-Ethoxy-2-(4-hydroxyphenyl)benzothiazole,-,-,405003
17334,721659.0,4-Methyl-2-(4-hydroxyphenyl)benzothiazole,-,-,405005
17335,721660.0,5-Fluoro-2-(4-hydroxyphenyl)benzothiazole,-,-,405006
17336,721662.0,4-Benzothiazol-2-yl-2-ethynyl-phenylamine,-,-,405007
17337,721685.0,"4-N-(3-Chlorophenyl)-5-[(E)-2-(2-methoxyphenyl)ethenyl]pyrimidine-4,6-diamine",-,-,5472820
17338,721878.0,5-Acetyl-4-amino-2-(benzylamino)-N-phenyl-1H-pyrrole-3-carbothioamide,-,-,5472829
17339,721879.0,5-Acetyl-4-amino-N-phenyl-2-(propylamino)-1H-pyrrole-3-carbothioamide,-,-,5472830
17340,721880.0,5-Acetyl-4-amino-N-phenyl-2-(propan-2-ylamino)-1H-pyrrole-3-carbothioamide,-,-,5472831
17341,721951.0,darinaparsin pyridinium hyrochloride,-,-,405069
17342,721952.0,"5-[3-(4-Nitrophenyl)-3-oxo-1-phenylpropyl]pyrimidine-2,4,6(1h,3h,5h)-trione",-,-,405071
17343,721957.0,"5-[1,3-Bis(4-chlorophenyl)-3-oxopropyl]pyrimidine-2,4,6(1h,3h,5h)-trione",-,-,405076
17344,721965.0,"5-[2-Benzoyl-1,3-bis(4-methoxyphenyl)-5-oxo-5-phenylpentyl]-1,3-diazinane-2,4,6-trione",-,-,405084
17345,721966.0,"5-[2-Benzoyl-1,3-bis(4-methoxyphenyl)-5-oxo-5-phenylpentyl]-2-sulfanylidene-1,3-diazinane-4,6-dione",-,-,5472840
17346,721970.0,"7,11-Bis(2-chlorophenyl)-2,4-diazaspiro[5.5]undecane-1,3,5,9-tetrone",-,-,405089
17347,721971.0,"7,11-Bis(2-chlorophenyl)-3-sulfanylidene-2,4-diazaspiro[5.5]undecane-1,5,9-trione",-,-,5472843
17348,721972.0,"7,11-Bis(3-nitrophenyl)-2,4-diazaspiro[5.5]undecane-1,3,5,9-tetrone",-,-,405091
17349,722052.0,(-)-Dibenzylnortrachelogenin,-,-,405098
17350,722054.0,"8,8'-(3,3'-Dimethoxybenzyl)-8-hydroxy-butyrolacton",-,-,405100
17351,722061.0,"4-Chlorophenylaminosulfonyl carbamic acid 2,4-dichlorobe...",-,-,405107
17352,722066.0,"Dimethyl (4bS)-4b,8,8-trimethyl-5,6,7,8a,9,10-hexahydrophenanthrene-2,3-dicarboxylate",-,-,405112
17353,722071.0,"(1R,3R,6Z,10E,14R)-6,10,14-Trimethyl-3-prop-1-en-2-yl-15-oxabicyclo[12.1.0]pentadeca-6,10-dien-5-one",-,-,5472849
17354,722077.0,"(3As,5S,7S,7aR)-3-methylidene-5-[(2R)-2-methyl-5-oxooxolan-2-yl]-7-[(2R)-6-oxoheptan-2-yl]-4,5,7,7a-tetrahydro-3aH-furo[2,3-c]pyran-2-one",-,-,405122
17355,722115.0,"N-Cyclohexyl-N',N''-bis-(4-methoxy-benzyl)-[1,3,5]triazi...",-,-,405123
17356,722134.0,Sonolisib,Clinical trial,PK:PIK3,-
17357,722162.0,"1-p-chlorophenyl-2-thioxo-4-aminoquinolino[2,3-d]pyrimidine",-,-,5472852
17358,722170.0,2-(4-methoxy)phenyl-3-((4-methanesulfide)phenyl)imidazo[...,-,-,405133
17359,722175.0,"2-[[4-(methoxy)phenyl]amminomethyl]-3-phenyl-5,7-diammin...",-,-,405138
17360,722176.0,"2-[3,5-(dimethoxy)phenoxy]-3-phenyl-5,7-diammino quinoxa...",-,-,405139
17361,722177.0,"2-[3,5-(dimethoxy)anilino]-3-phenyl-5,7-diammino quinoxa...",-,-,405140
17362,722211.0,N-(4-Fluoro-3-nitrophenyl)sydnone,-,-,405167
17363,722212.0,N-(4-Chloro-3-nitrophenyl)sydnone,-,-,405169
17364,722216.0,"Bis(2-hydroxybenzal)acetone, disodium pentahydrate salt",-,-,54611557
17365,722218.0,Varacin trifluoroacetate salt,-,-,54611558
17366,722219.0,"(+-)-2,2-Dimethylpropionic acid (Z)-{2-(hydroxymethyl)-4...",-,-,-
17367,722222.0,"1H-Pyrimido[4,5-b]quinoline-2,4-dithione",-,-,5472868
17368,722307.0,1-O-Octadecyl-(2->5')-(3'-C-ethinylcytidylyl)-(3->5')-(5...,-,-,-
17369,722308.0,N4-octadeyl-arabinocytidylyl-(5'.fwdarw.5')-5-fluoro-2'-...,-,-,405222
17370,722315.0,N-[(E)-1-Quinolin-2-ylethylideneamino]-1H-benzimidazol-2-amine,-,-,9572606
17371,722316.0,1-Methyl-N-[(E)-1-quinolin-2-ylethylideneamino]benzimidazol-2-amine,-,-,9572607
17372,722317.0,"N-[(E)-1-Quinolin-2-ylethylideneamino]-1,3-benzoxazol-2-amine",-,-,9572608
17373,722318.0,"N-[(E)-1-Quinolin-2-ylethylideneamino]-1,3-benzothiazol-2-amine",-,-,9572609
17374,722321.0,N'-[5-Cyano-1-methyl-4-(4-nitrophenyl)-6-oxopyrimidin-2-yl]acetohydrazide,-,-,5472891
17375,722325.0,2-[(2E)-2-Benzylidenehydrazinyl]-1-methyl-4-(4-nitrophenyl)-6-oxopyrimidine-5-carbonitrile,-,-,9572610
17376,722326.0,"4-(1,3-Benzodioxol-5-yl)-2-[(2E)-2-benzylidenehydrazinyl]-1-methyl-6-oxopyrimidine-5-carbonitrile",-,-,9572611
17377,722327.0,4-(4-Chlorophenyl)-2-[(2E)-2-[(4-chlorophenyl)methylidene]hydrazinyl]-1-methyl-6-oxopyrimidine-5-carbonitrile,-,-,9572612
17378,722336.0,"2-(3',3'-Dimethylbut-1'-ynyl)-4,6-dimethoxy-1,3,5-triazine",-,-,405235
17379,722337.0,"2-(5'-Cyanopent-1'-ynyl)-4,6-dimethoxy-1,3,5-triazine",-,-,405236
17380,722338.0,"2-Cyclohexylethynyl-4,6-dimethoxy-1,3,5-triazine",-,-,405237
17381,722339.0,"2-[2'-(1''-Hydroxycyclohex-1''-yl)-ethynyl]-4,6-dimethox...",-,-,405238
17382,722340.0,"2-(4'-Hydroxypent-1'-ynyl)-4,6-dimethoxy-1,3,5-triazine",-,-,405239
17383,722341.0,"2-(3'-Hydroxy-3'-methylbut-1'-ynyl)-4,6-di-(4''-methoxyp...",-,-,405240
17384,722357.0,Lissoclinidine,-,-,10005246
17385,722391.0,"(3S,4As)-1-methyl-3-(2-oxoazepan-1-yl)-4,4a-dihydro-3H-benzo[g]isochromene-5,10-dione",-,-,54611662
17386,722392.0,"(11R,15S,17S)-17-Methyl-14,16-dioxatetracyclo[8.7.0.03,8.011,15]heptadeca-1(10),3,5,7-tetraene-2,9-dione",-,-,54611663
17387,722394.0,"(10S,11R,15S)-17-Methyl-14,16-dioxatetracyclo[8.7.0.03,8.011,15]heptadeca-1(17),3,5,7-tetraene-2,9-dione",-,-,54611664
17388,722395.0,"Ethyl 15-benzyl-9,14-dihydroxy-16-methyl-2,11-dioxo-15-azatetracyclo[8.7.0.01,14.03,8]heptadeca-3,5,7,9,12,16-hexaene-17-carboxylate",-,-,405259
17389,722396.0,"Ethyl 10-benzyl-2,9-dihydroxy-11-methyl-14,17-dioxo-10-azatricyclo[11.4.0.03,8]heptadeca-1(13),2,4,6,8,11,15-heptaene-12-carboxylate",-,-,405260
17390,722416.0,"Pyrido[1',2':1,2]pyrimido[4,5-b]indole, 12-propyl",-,-,405263
17391,722422.0,"5H-Pyrido[3',4':4,5]pyrrolo[2,3-b]quinoline, 11-methyl",-,-,5472897
17392,722423.0,"5H-Pyrido[3',4':4,5]pyrrolo[2,3-b][1,6]naphthyridine, 11...",-,-,5472898
17393,722434.0,"Tert-butyl 2-[(4-methylphenyl)amino]-4-oxo[1,3]thiazino[6,5-b]indole-9(4h)-carboxylate",-,-,405281
17394,722453.0,"5,6-Dihydro-8,9-methylenedioxy-5,11-dioxo-6-propyl-11H-i...",-,-,11393445
17395,722460.0,(Z)-3-chloro-4-(4'-hydroxyphenyl)-5-(3,-,-,5472908
17396,722463.0,3-chloro-4-(4-chlorophenyl)-5H-furan-2-one,-,-,405305
17397,722500.0,"N-Cyclohexyl-N'-(3,4-dimethoxy-benzyl)-N''-(4-methoxy-be...",-,-,405307
17398,722501.0,"N,N'-Dicyclohexyl-N''-(4-methoxy-benzyl)-[1,3,5]triazine...",-,-,405308
17399,722502.0,"N,N'-Bis-(4-methoxy-benzyl)-6-morpholin-4-yl-[1,3,5]tria...",-,-,405309
17400,722503.0,"N-Isopropyl-N',N''-bis-(4-methoxy-benzyl)-[1,3,5]triazin...",-,-,405310
17401,722504.0,"N,N'-Bis-(4-methoxy-benzyl)-N''-phenyl-[1,3,5]triazine-2...",-,-,405311
17402,722508.0,2-(4-ethylpiperazinyl)3-p-methoxybenzoyl quinoxaline,-,-,405315
17403,722517.0,"N-[[(1R,2S,10R,12R,13S)-12-Cyano-8,19-dihydroxy-5,7,16,18-tetramethoxy-6,17,21-trimethyl-11,21-diazapentacyclo[11.7.1.02,11.04,9.015,20]henicosa-4(9),5,7,15(20),16,18-hexaen-10-yl]methyl]quinoline-2-c",-,-,405320
17404,722518.0,"N-[[(1R,2S,10R,12R,13S)-12-Cyano-8,19-dihydroxy-5,7,16,18-tetramethoxy-6,17,21-trimethyl-11,21-diazapentacyclo[11.7.1.02,11.04,9.015,20]henicosa-4(9),5,7,15(20),16,18-hexaen-10-yl]methyl]quinoxaline-2",-,-,405321
17405,722546.0,"8,11-dichlorocryptolepine hydrochloride",-,-,405328
17406,722547.0,"6,7-difluorocryptolepine hydrochloride",-,-,405330
17407,722558.0,"N-[3-(Dimethylamino)propyl]-4-[[4-[(9,10-dioxoanthracen-2-yl)sulfonylamino]-1-methylpyrrole-2-carbonyl]amino]-1-methylpyrrole-2-carboxamide",-,-,405335
17408,722563.0,"N-[3-(Dimethylamino)propyl]-4-[(9,10-dioxoanthracen-2-yl)sulfonylamino]-1-methylpyrrole-2-carboxamide",-,-,405340
17409,722564.0,"Ethyl 9,14-dihydroxy-16-methyl-15-(4-methylphenyl)-2,11-dioxo-15-azatetracyclo[8.7.0.01,14.03,8]heptadeca-3,5,7,9,12,16-hexaene-17-carboxylate",-,-,405341
17410,722565.0,"9,14-Dihydroxy-16-methyl-2,11-dioxo-15-azatetracyclo[8.7.0.01,14.03,8]heptadeca-3,5,7,9,12,16-hexaene-17-carbonitrile",-,-,405342
17411,722566.0,"9,14-Dihydroxy-5,5-dimethyl-8-phenyl-8-azapentacyclo[11.8.0.01,9.02,7.015,20]henicosa-2(7),10,13,15,17,19-hexaene-3,12,21-trione",-,-,405343
17412,722567.0,"Ethyl 5-hydroxy-2-methyl-1-(4-methylphenyl)-7,8,9,10-tetrahydro-6H-pyrrolo[3,2-c]carbazole-3-carboxylate",-,-,405344
17413,722568.0,"Ethyl 1-(4-chlorophenyl)-5-hydroxy-2-methyl-7,8,9,10-tetrahydro-6H-pyrrolo[3,2-c]carbazole-3-carboxylate",-,-,405345
17414,722569.0,"11-Benzyl-2,3-dimethyl-7,8,9,11-tetrahydro-5h-pyrazino[2,3-a]carbazole-5,6,10-trione",-,-,405346
17415,722572.0,"Ethyl 1-[(2,4-dichlorophenyl)methyl]-5-hydroxy-2-methyl-7,8,9,10-tetrahydro-6H-pyrrolo[3,2-c]carbazole-3-carboxylate",-,-,405349
17416,722573.0,"Ethyl 5-hydroxy-1-[(4-methoxyphenyl)methyl]-2-methyl-7,8,9,10-tetrahydro-6H-pyrrolo[3,2-c]carbazole-3-carboxylate",-,-,405350
17417,722576.0,"3-Acetyl-3a-chloro-5,11b-dihydroxy-2-methyl-1-phenylnaphtho[2,3-g]indole-6,11-dione",-,-,405353
17418,722600.0,"3-amino-1-hydroxy-propane-1,1-bisphosphonate (sodium salt)",-,-,-
17419,722650.0,"N-[5-[3-(Dimethylamino)propylcarbamoyl]-1-methylpyrazol-3-yl]-5-[4-[(2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl)oxy]butanoylamino]-2-methylpyrazole-3-carboxamide",-,-,405408
17420,722651.0,"N-[5-[[5-[3-(Dimethylamino)propylcarbamoyl]-1-methylpyrazol-3-yl]carbamoyl]-1-methylpyrazol-3-yl]-5-[4-[(2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl)oxy]butanoylamino]-2-",-,-,405409
17421,722653.0,"N-[3-(Dimethylamino)propyl]-5-[[4-[[4-[4-[(2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl)oxy]butanoylamino]-1-methylpyrrole-2-carbonyl]amino]-1-methylpyrrole-2-carbonyl]ami",-,-,405411
17422,722657.0,Partricin A 2-pyridinylethylamide,-,-,-
17423,722659.0,N-methylpiperazinoacetyl-partricin A dimethylaminoethyla...,-,-,-
17424,722663.0,invirase,-,-,-
17425,722730.0,"2-Oxo-4-phenyl-1,2,3,4-tetrahydro-benz[4,5]imidazo[1,2-a...",-,-,405423
17426,722731.0,"2-Chloro-4-phenyl-3,4-benz[4,5]imidazo[1,2-a]pyrimidin-3...",-,-,405424
17427,722739.0,"4-(4-Methoxy-phenyl)-2-(4-methyl-piperazin-1-yl)-3,4-dih...",-,-,405432
17428,722743.0,"2-Chloro-4-(4-nitrophenyl)-3,4-dihydro-benzo[4,5]imidazo...",-,-,405436
17429,722757.0,"AG 490, m-CF3",-,-,11516050
17430,722779.0,dabequine,-,-,405448
17431,722781.0,trans-bis(acetato)amminepyridineplatinum(II),-,-,405450
17432,722782.0,trans-bis(acetato)ammineisoquinolineplatinum(II),-,-,405451
17433,722804.0,Ethyl 2-ethoxy-5-[(6-ethoxy-5-ethoxycarbonyl-4-hydroxy-2-oxo-1H-pyridin-3-yl)-thiophen-2-ylmethyl]-4-hydroxy-6-oxo-1H-pyridine-3-carboxylate,-,-,54695397
17434,722812.0,"5-[(5-Cyano-4-hydroxy-6-morpholin-4-yl-2-oxo-1H-pyridin-3-yl)-(2,6-dichlorophenyl)methyl]-4-hydroxy-2-morpholin-4-yl-6-oxo-1H-pyridine-3-carbonitrile",-,-,54689426
17435,722821.0,Ethyl 2-ethoxy-5-[(6-ethoxy-5-ethoxycarbonyl-4-hydroxy-2-oxo-1H-pyridin-3-yl)-(4-fluorophenyl)methyl]-4-hydroxy-6-oxo-1H-pyridine-3-carboxylate,-,-,54695411
17436,722825.0,"5-[(5-Cyano-4-hydroxy-2-oxo-6-pyrrolidin-1-yl-1H-pyridin-3-yl)-(2,6-dichlorophenyl)methyl]-4-hydroxy-6-oxo-2-pyrrolidin-1-yl-1H-pyridine-3-carbonitrile",-,-,54695414
17437,722843.0,2-Hydroxy-5-[2-(4-sulfamoyl-phenyl)-vinyl]-benzoic acid ...,-,-,5472924
17438,722853.0,"6,7-difluor-1,4-di-N-oxide-2-bencyloxicarbonyl-3methylqu...",-,-,405496
17439,722854.0,"1,4-di-N-oxide-2-phenylcarbonyl-3-trifluoromethylquinoxa...",-,-,405497
17440,722858.0,maleimide carbazole,-,-,405501
17441,722859.0,maleimide carbazole,-,-,405502
17442,722864.0,-,-,-,-
17443,722866.0,"2-[(E)-[2-Chloro-6-(3,6-dimethoxy-2-nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,9572615
17444,722867.0,"2-[(E)-[6-(2,4-Dichloro-5-nitrophenyl)-2,3-dihydroimidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine",-,-,16099260
17445,722868.0,"2-[(E)-[2-Chloro-6-(4-chloro-3-nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,9572619
17446,722869.0,"2-[(E)-[6-(3,6-Dimethoxy-2-nitrophenyl)-2-methylimidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,9572621
17447,722871.0,"2-[(E)-[2-Methyl-6-(3-nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,9572625
17448,722873.0,"2-[(E)-[6-(2,4-Dichloro-5-nitrophenyl)-3-methylimidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,9572629
17449,722874.0,"2-[(Z)-[2-Chloro-6-(3-nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,54612614
17450,722875.0,"2-[(Z)-[6-(3-Nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,54612616
17451,722877.0,"2-[(E)-[6-(2,4-Dichloro-5-nitrophenyl)-2,3-dimethylimidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-,-,9572631
17452,722900.0,"N-(3-Iodo-1-propyl)-5,6-dihydro-2,3-dimethoxy-8,9-methyl...",-,-,45027806
17453,722913.0,"3-(4-methylphenyl)-4-(4-nitrophenyl)isothiochromeno[3,4-...",-,-,405550
17454,722916.0,"3-(4-methoxyphenyl)-4-phenylisothiochromeno[3,4-e][1,2]o...",-,-,405553
17455,722940.0,"4,6-Diethylthiopyrazolo[3,4-d]pyrimidine",-,-,405572
17456,722946.0,"4-Piperidinopyrazolo[3,4-d]pyrimidin-6-thion",-,-,135436397
17457,722948.0,"4-Amino-6-ethylthio-1-methylpyrazolo[3,4-d]pyrimidine",-,-,405580
17458,722949.0,"4-Thienylidenamino-1-methylpyrazolo[3,4-d]pyrimidin-6-thiol",-,-,135436399
17459,722957.0,"4-(p-methylphenyl)aminopyrazolo[3,4-d]pyrimidin-6-thion",-,-,135436400
17460,722962.0,"6-Ethylthio-4-morpholinopyrazolo[3,4-d]pyrimidine",-,-,405595
17461,722963.0,"4-Amino-1-methyl-6-piperidinopyrazolo[3,4-d]pyrimidine",-,-,405596
17462,722974.0,"1-[(Dimethylamino)methyl]-2-hydroxy-5-methyl-5h-benzo[b]carbazole-6,11-dione",-,-,405604
17463,722977.0,"9-Acetyl-6a-hydroxy-8-methyl-7-(4-methylphenyl)-2-phenyl-3aH-pyrrolo[3,4-d]indole-1,3,4-trione",-,-,405607
17464,722981.0,"17-Acetyl-9,14-dihydroxy-16-methyl-15-phenyl-15-azatetracyclo[8.7.0.01,14.03,8]heptadeca-3,5,7,9,12,16-hexaene-2,11-dione",-,-,405611
17465,722982.0,"17-Acetyl-9,14-dihydroxy-16-methyl-15-(4-methylphenyl)-15-azatetracyclo[8.7.0.01,14.03,8]heptadeca-3,5,7,9,12,16-hexaene-2,11-dione",-,-,405612
17466,722985.0,"Ethyl 7-benzyl-6a-hydroxy-6-methoxy-8-methyl-1,3,4-trioxo-2-phenyl-5,6-dihydro-3aH-pyrrolo[3,4-d]indole-9-carboxylate",-,-,405615
17467,722987.0,"Ethyl 7-[(2,4-dichlorophenyl)methyl]-6a-hydroxy-8-methyl-1,3,4-trioxo-2-phenyl-3aH-pyrrolo[3,4-d]indole-9-carboxylate",-,-,405617
17468,722989.0,"Triethyl 2-methyl-1-(4-methylphenyl)-5-oxo-1,5-dihydro-4h-benzo[g]indole-3,4,4-tricarboxylate",-,-,405619
17469,722990.0,"Ethyl 7-[(2,4-dichlorophenyl)methyl]-6a-hydroxy-6-methoxy-8-methyl-1,3,4-trioxo-2-phenyl-5,6-dihydro-3aH-pyrrolo[3,4-d]indole-9-carboxylate",-,-,405620
17470,722992.0,"Methyl 5-benzyl-2-hydroxy-3-nitro-6,11-dioxobenzo[b]carbazole-1-carboxylate",-,-,5472966
17471,722995.0,"3-Acetyl-3a-chloro-5,11b-dihydroxy-2-methyl-1-(4-methylphenyl)naphtho[2,3-g]indole-6,11-dione",-,-,405625
17472,722996.0,"2-(4-chloro-benzyl)-1H-naphth[2,3-d]imidazole",-,-,405626
17473,722997.0,"2-(3,4-dichloro-benzyl)-1H-naphth[2,3-d]imidazole",-,-,405627
17474,722998.0,"2-(4-trifluoromethyl-benzyl)-1H-naphth[2,3-d]imidazole",-,-,405628
17475,723001.0,Diethyl-N[4-(3-thienylquinoxalyn-2-yl)oxiphenylacetyl]-L...,-,-,405631
17476,723118.0,"6-Benzylthio-4-morpholinopyrazolo[3,4-d]pyrimidine",-,-,405659
17477,723121.0,"4-Theinylmethylidenhydrazino-6-thioxopyrazolo[3,4-d]pyri...",-,-,135436412
17478,723122.0,"4-Furylmethylidenehydrazino-6-thioxopyrazolo[3,4-d]pyrim...",-,-,135436414
17479,723125.0,4-(p-methoxyphenyl)methylidenehydrazino-6-thioxopyrazolo...,-,-,135436418
17480,723130.0,"8-chloro-7-cyano-3-phenylamino-1,2,4-triazolo[4,3-b][1,4...",-,-,405673
